#####################################################################
# Alchemist log file - simulation started at: 2023-03-07T14:38+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time distance-border-intra-stdev-mean distance-border-intra-stdev-stdev distance-border-intra-stdev-max distance-border-intra-stdev-min distance-border-inter-mean-stdev distance-border-bubble-count distance-border-bubble-size-mean distance-intra-stdev-mean distance-intra-stdev-stdev distance-intra-stdev-max distance-intra-stdev-min distance-inter-mean-stdev distance-bubble-count distance-bubble-size-mean bycountry-intra-stdev-mean bycountry-intra-stdev-stdev bycountry-intra-stdev-max bycountry-intra-stdev-min bycountry-inter-mean-stdev bycountry-bubble-count bycountry-bubble-size-mean pm10-variance-intra-stdev-mean pm10-variance-intra-stdev-stdev pm10-variance-intra-stdev-max pm10-variance-intra-stdev-min pm10-variance-inter-mean-stdev pm10-variance-bubble-count pm10-variance-bubble-size-mean pm10-variance-border-intra-stdev-mean pm10-variance-border-intra-stdev-stdev pm10-variance-border-intra-stdev-max pm10-variance-border-intra-stdev-min pm10-variance-border-inter-mean-stdev pm10-variance-border-bubble-count pm10-variance-border-bubble-size-mean 
0.0 NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN
15.274787220915336 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0
1.080001441078729E7 8.987593848290928 11.624142214311311 94.39445019905148 0.0 16.93962224586202 225.0 14.004444444444434 9.436614765834765 11.26189122782031 92.1806206949493 0.0 14.332646215315808 189.0 16.67195767195767 11.438473924421588 14.19046652438977 94.39445019905148 0.0 20.966777237821297 106.0 29.726415094339615 8.439186020032489 11.730255868451682 58.7188950467915 0.0 42.360361888533845 119.0 26.478991596638615 9.206304555709304 11.078396286254659 58.7188950467915 0.0 39.87961058852838 153.0 20.594771241830067
2.160001354678736E7 8.192442018545098 10.039347368170816 64.63127379842392 0.0 13.891309800358474 220.0 14.322727272727276 8.706156473671273 9.775060413174124 62.512751291807945 0.0 12.593275153595386 183.0 17.21857923497267 11.51639409960391 13.360293790614177 64.63127379842392 0.0 17.77915181320321 67.0 47.029850746268664 6.37898560291294 10.48966192826378 55.993097870605204 0.0 46.16935468642236 92.0 34.25 7.22396316939556 10.295289944237384 55.993097870605204 0.0 43.96522612222886 126.0 25.00793650793651
3.240001268278743E7 7.9302089739113075 9.49747571395209 56.96818992929141 0.0 13.944571349167008 233.0 13.523605150214587 8.146239233097218 9.336522371513459 52.44556142420655 0.0 13.319952173021004 198.0 15.914141414141401 11.378986702198349 13.120455069608905 56.96818992929141 0.0 17.771472063421587 65.0 48.476923076923086 5.754596530368012 8.987351562463326 46.24308988539868 0.0 38.41184391250864 91.0 34.62637362637364 6.63848842920276 8.710065199319168 46.24308988539868 0.0 37.455287466937335 131.0 24.05343511450381
4.320001181878749E7 7.793365282439502 9.573938864996515 63.273160197630745 0.0 14.859994526982923 238.0 13.239495798319311 8.23698573898413 9.109187190964025 50.055587376692124 0.0 13.145392034973396 194.0 16.242268041237093 11.31020140791377 12.840738701803868 52.018238662112985 0.0 18.2873338194491 65.0 48.476923076923086 5.328112777910488 9.106370747005021 46.24308988539868 0.0 37.860215214421736 103.0 30.592233009708764 6.23642309651354 9.162749849733975 46.24308988539868 0.0 37.44383230580426 143.0 22.03496503496505
5.400001095478755E7 7.476679226899053 9.465369539297729 60.30945459750006 0.0 13.760464538383971 241.0 13.074688796680492 8.116053842430555 9.73591781635739 71.95915352793791 0.0 12.441720287813897 200.0 15.755000000000004 11.263775061327006 13.432920679486669 60.30945459750006 0.0 15.721162597031107 65.0 48.476923076923086 5.649899131900768 9.819384545247631 48.914837606223585 0.0 36.7854579265123 94.0 33.521276595744695 6.726236750707135 11.22570566470417 79.24792321809633 0.0 35.55472670772329 140.0 22.50714285714285
6.480001009078761E7 7.890354429550415 9.14165314712069 55.95614047181917 0.0 13.295545749035384 236.0 13.351694915254239 8.030945555132947 8.781734724751885 52.04053180424508 0.0 12.577391109231241 193.0 16.32642487046632 11.041565638633307 11.743068670144414 55.95614047181917 0.0 17.19208516642418 65.0 48.476923076923086 5.339284320174311 9.838040289550326 54.3538732882335 0.0 36.92836178044978 98.0 32.153061224489754 6.833504562822819 10.028369069135367 55.51182551824534 0.0 35.611520995997836 138.0 22.83333333333333
7.560000922678769E7 8.655097053834375 11.51824313117609 88.67720566370339 0.0 20.555478739364084 243.0 12.967078189300405 9.35164695540037 11.343142118424206 84.93792104330998 0.0 17.634727054375514 199.0 15.83417085427134 12.829541061297407 17.12006756730505 88.67720566370339 0.0 30.90271126291491 65.0 48.476923076923086 6.1732869732162605 12.225004728621629 90.54907005593127 0.0 43.14535812848528 117.0 26.93162393162389 6.7107214514704925 11.747764184231674 90.54907005593127 0.0 43.33917041993465 158.0 19.943037974683552
8.640000836278777E7 8.560144878437393 11.97949644303504 108.02887228211061 0.0 18.344270108217035 241.0 13.074688796680492 9.19436865929374 11.900014178634494 103.9147394446999 0.0 16.762235556058087 196.0 16.076530612244888 13.809076701535098 18.959904668489155 108.02887228211061 0.0 28.923167208541926 65.0 48.476923076923086 6.77833781815355 13.650137403967276 93.77169914809754 0.0 40.58882801721851 113.0 27.884955752212413 7.566026614219697 12.894375618546965 93.77169914809754 0.0 40.23711534657559 154.0 20.461038961038952
