#####################################################################
# Alchemist log file - simulation started at: 2023-03-07T14:38+0000 #
#####################################################################
#
# seed = 8.0
#
# The columns have the following meaning: 
# time distance-border-intra-stdev-mean distance-border-intra-stdev-stdev distance-border-intra-stdev-max distance-border-intra-stdev-min distance-border-inter-mean-stdev distance-border-bubble-count distance-border-bubble-size-mean distance-intra-stdev-mean distance-intra-stdev-stdev distance-intra-stdev-max distance-intra-stdev-min distance-inter-mean-stdev distance-bubble-count distance-bubble-size-mean bycountry-intra-stdev-mean bycountry-intra-stdev-stdev bycountry-intra-stdev-max bycountry-intra-stdev-min bycountry-inter-mean-stdev bycountry-bubble-count bycountry-bubble-size-mean pm10-variance-intra-stdev-mean pm10-variance-intra-stdev-stdev pm10-variance-intra-stdev-max pm10-variance-intra-stdev-min pm10-variance-inter-mean-stdev pm10-variance-bubble-count pm10-variance-bubble-size-mean pm10-variance-border-intra-stdev-mean pm10-variance-border-intra-stdev-stdev pm10-variance-border-intra-stdev-max pm10-variance-border-intra-stdev-min pm10-variance-border-inter-mean-stdev pm10-variance-border-bubble-count pm10-variance-border-bubble-size-mean 
0.0 NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN
3337.3107312134143 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0
1.0803336446731282E7 8.174679082939756 10.524398183918828 88.51793393902233 0.0 15.793959507714492 224.0 14.06696428571429 8.730042188818578 10.379134736811144 85.15534511558855 0.0 13.419990867027437 184.0 17.125 11.14882313045596 13.427659697400998 88.51793393902233 0.0 19.61686915601046 99.0 31.828282828282823 8.791121773553373 9.731984973478696 49.73145366441488 0.0 41.37200365286556 116.0 27.163793103448274 8.27789002135902 10.181861348615591 49.73145366441488 0.0 37.875871059347624 162.0 19.450617283950617
2.160333558273135E7 8.143547688484581 10.006814540099453 66.41461291236047 0.0 13.805050242124047 215.0 14.65581395348837 8.790781995952422 9.708424211777947 63.000581594708336 0.0 12.472199971984821 177.0 17.802259887005633 11.52246857902071 13.52454820652443 66.41461291236047 0.0 17.852259747427407 67.0 47.029850746268664 6.774127198500105 9.749002639696581 46.24308988539868 0.0 46.3200044644186 91.0 34.62637362637364 7.11020278705772 9.105581765623258 46.24308988539868 0.0 44.20953622529066 129.0 24.426356589147275
3.2403334718731422E7 8.07726014001445 9.4164890859863 64.4571773060488 0.0 13.978488275230387 226.0 13.942477876106203 8.21322163418612 8.915731380753668 57.34327149697432 0.0 12.89771695596806 193.0 16.32642487046632 11.548015154560064 13.173540858516473 64.4571773060488 0.0 18.127846931314373 65.0 48.476923076923086 6.462856364698103 9.02212584900587 46.24308988539868 0.0 39.25656036282386 97.0 32.484536082474186 6.899246472652864 8.784856715504501 46.24308988539868 0.0 37.90549960081939 135.0 23.340740740740735
4.3203333854731485E7 8.031196393350589 10.178288845461397 89.20717190074106 0.0 13.82134906421352 231.0 13.640692640692645 7.850492644883243 8.762687156719581 54.11091017831727 0.0 12.843585214891052 202.0 15.599009900990085 10.826501580644244 12.59458035454352 56.00707089162834 0.0 17.510251294250217 65.0 48.476923076923086 6.045688886369106 9.597017710821932 46.24308988539868 0.0 39.93897584699073 99.0 31.828282828282784 6.761882743490474 9.122038751956794 47.00908177833853 0.0 37.57126356798615 138.0 22.833333333333332
5.4003332990731545E7 7.571794448384248 9.180542717852147 60.026831530230425 0.0 13.724371914300283 244.0 12.913934426229513 8.267277386220098 9.484712384002314 71.6556941017083 0.0 12.84446927905149 203.0 15.522167487684708 11.076413546018884 12.629588013565048 60.026831530230425 0.0 15.092815130457701 65.0 48.476923076923086 4.946344026158112 8.303501773262463 46.24308988539868 0.0 38.59188700553308 108.0 29.175925925925945 6.040453919327736 9.06108720484542 46.24308988539868 0.0 37.069775275980334 144.0 21.881944444444432
6.4803332126731604E7 7.484318477751645 8.933207906041053 63.21661740699768 0.0 18.037948169355932 242.0 13.020661157024797 8.094252153585176 10.301978573788242 92.56432626005983 0.0 14.678362788843414 200.0 15.755000000000004 11.186243299678708 13.064170439740662 75.14087937399803 0.0 17.777908076518067 65.0 48.476923076923086 4.637457402222916 8.578293785050418 46.24308988539868 0.0 39.34337016859379 106.0 29.726415094339583 6.968334210037916 11.171387149939644 72.32879071627822 0.0 37.45952579103488 142.0 22.19014084507042
7.560333126273169E7 8.753678146279336 11.126187815869878 85.85538884704759 0.0 20.001227664106054 241.0 13.074688796680492 9.312764978256533 10.563119316768079 74.64498473703921 0.0 16.547225669822545 196.0 16.076530612244888 12.402907173327106 15.862595702168248 85.85538884704759 0.0 30.710173490113238 65.0 48.476923076923086 6.500455100270514 10.797060423708736 68.49036325731272 0.0 46.29002412399859 116.0 27.163793103448228 7.220898992141983 10.715754186991187 68.49036325731272 0.0 45.54485661449971 158.0 19.943037974683552
8.640333039873177E7 8.951546691018764 13.935849534646815 122.4759850281186 0.0 19.903453547719156 243.0 12.967078189300407 9.109271549872899 12.85525153824556 105.14906525847806 0.0 19.138565688241354 203.0 15.522167487684715 13.9981575721716 19.354650993421874 111.66690122277595 0.0 29.190172547221607 65.0 48.476923076923086 5.758608560819167 11.231033337582645 61.50912243210186 0.0 55.60780874623756 109.0 28.90825688073397 6.5300342766526365 9.846443681967818 46.24308988539868 0.0 53.07263183673601 151.0 20.86754966887417
