#####################################################################
# Alchemist log file - simulation started at: 2023-03-07T14:38+0000 #
#####################################################################
#
# seed = 6.0
#
# The columns have the following meaning: 
# time distance-border-intra-stdev-mean distance-border-intra-stdev-stdev distance-border-intra-stdev-max distance-border-intra-stdev-min distance-border-inter-mean-stdev distance-border-bubble-count distance-border-bubble-size-mean distance-intra-stdev-mean distance-intra-stdev-stdev distance-intra-stdev-max distance-intra-stdev-min distance-inter-mean-stdev distance-bubble-count distance-bubble-size-mean bycountry-intra-stdev-mean bycountry-intra-stdev-stdev bycountry-intra-stdev-max bycountry-intra-stdev-min bycountry-inter-mean-stdev bycountry-bubble-count bycountry-bubble-size-mean pm10-variance-intra-stdev-mean pm10-variance-intra-stdev-stdev pm10-variance-intra-stdev-max pm10-variance-intra-stdev-min pm10-variance-inter-mean-stdev pm10-variance-bubble-count pm10-variance-bubble-size-mean pm10-variance-border-intra-stdev-mean pm10-variance-border-intra-stdev-stdev pm10-variance-border-intra-stdev-max pm10-variance-border-intra-stdev-min pm10-variance-border-inter-mean-stdev pm10-variance-border-bubble-count pm10-variance-border-bubble-size-mean 
0.0 NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN NaN NaN NaN NaN NaN 0.0 NaN
2807.440974775763 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0
1.0802806576974845E7 8.124821837802491 11.02103349471489 95.38462553485545 0.0 16.60074754479734 234.0 13.465811965811977 8.893262007414208 10.932963809501803 93.6158700135565 0.0 13.75537313054894 189.0 16.67195767195767 11.387180003437303 14.623356297229202 95.38462553485545 0.0 22.65784121659588 103.0 30.59223300970874 8.205288785931918 10.269154052365577 58.06940709962392 0.0 43.25174301027197 118.0 26.703389830508446 8.377793175401575 10.401570904573985 58.06940709962392 0.0 39.61678463063218 166.0 18.98192771084338
2.1602805712974913E7 8.228939293951658 9.908377678557525 67.66243241322792 0.0 14.0176296043815 215.0 14.655813953488375 8.658059174765716 9.584305196772817 65.11055132049997 0.0 12.622044560445017 182.0 17.31318681318682 11.628144673479795 13.63090636401108 67.66243241322792 0.0 18.166825668407547 66.0 47.742424242424235 7.509005899473426 10.94349330231011 51.51612395494628 0.0 45.706619853617156 91.0 34.62637362637364 7.69430631452186 10.189077510987369 51.51612395494628 0.0 43.477766637762294 128.0 24.6171875
3.2402804848974984E7 7.80033422890748 9.272022648225244 56.96818992929141 0.0 14.054830438310818 236.0 13.351694915254237 8.144712333008862 8.990126989434634 55.34351105317901 0.0 13.71749897781972 197.0 15.99492385786803 11.604761866996801 13.295854675488547 56.96818992929141 0.0 17.69368952520194 65.0 48.476923076923086 6.538425417911557 9.915481661924941 46.24308988539868 0.0 38.82654621736017 94.0 33.521276595744695 7.201801972678752 9.401419648194766 46.24308988539868 0.0 37.9594909759266 131.0 24.05343511450381
4.320280398497505E7 7.652514960225383 9.472697742933166 63.21661740699768 0.0 14.330335569827215 238.0 13.239495798319322 8.504970721113724 10.4948241915022 89.20717190074106 0.0 13.54160356825427 198.0 15.914141414141403 10.99763121761409 12.931450919250965 54.25946025024695 0.0 18.62138666303196 65.0 48.476923076923086 6.077604454979589 9.974849695005837 46.24308988539868 0.0 39.01227667404123 103.0 30.592233009708764 6.7218390308744675 9.908250453703992 47.00908177833853 0.0 37.59825058350288 142.0 22.190140845070427
5.400280312097511E7 7.5603656213068495 9.125951406005322 60.30945459750006 0.0 12.84575224443048 232.0 13.581896551724146 8.090810985202202 9.28588152877161 71.95915352793791 0.0 11.440894071868856 201.0 15.676616915422896 10.773701072017563 12.616115333075552 60.30945459750006 0.0 14.893648998678897 65.0 48.476923076923086 4.822419331927354 8.181380421224828 46.24308988539868 0.0 38.138848480422894 101.0 31.198019801980145 6.141655674549543 9.235774838457933 46.24308988539868 0.0 35.80272961743671 142.0 22.190140845070427
6.480280225697517E7 7.887410519549509 9.023698269538 55.95614047181917 0.0 14.510834337884733 241.0 13.074688796680492 7.892009141618749 8.53108303986853 52.04053180424508 0.0 13.934711638373857 208.0 15.149038461538469 10.740850151008736 11.630200288348489 55.95614047181917 0.0 16.558004202420253 65.0 48.476923076923086 5.067924816897287 9.284985498116878 54.3538732882335 0.0 36.78135476910299 103.0 30.592233009708764 6.579876086216361 9.811756166088294 51.74638329086796 0.0 35.648631214611164 139.0 22.669064748201443
7.560280139297524E7 8.43628952458337 11.190144587891526 88.67720566370339 0.0 17.695526028788077 248.0 12.705645161290322 9.046741299764703 10.7948109464991 76.96477296892697 0.0 16.574214185801775 204.0 15.44607843137253 12.43952261562184 16.12400937534235 88.67720566370339 0.0 24.92943766713646 65.0 48.476923076923086 6.678348518710117 11.639441447948318 51.97234841721124 0.0 44.4719243019443 114.0 27.64035087719298 6.584633709450508 10.312983359960146 51.97234841721124 0.0 43.5438107434505 156.0 20.19871794871796
8.640280052897532E7 8.379264837653944 12.41823214998797 120.99618809249867 0.0 19.510205578860376 247.0 12.757085020242911 9.169839326360732 12.548017700782811 118.47582384127499 0.0 16.388035424477504 195.0 16.15897435897437 14.030486336621653 20.42007002763839 123.6367579399121 0.0 30.305546911471318 65.0 48.476923076923086 6.3223146379557535 12.206342926935326 77.90696730361448 0.0 49.69138485508842 109.0 28.90825688073397 7.060028947424463 11.571605861153955 77.90696730361448 0.0 46.6571304052963 152.0 20.730263157894747
